"Taxonomy_ID","Organism_Name","Host","GC_content","Size_Kb","Number_Of_Proteins"
262957,"Piper yellow mottle virus","land plants",43.6,7.562,4
1838137,"Propionibacterium phage PFR1","bacteria",64.8,38.071,56
1105383,"Po-Circo-like virus 21","vertebrates",39.1,3.912,5
326574,"Haloarcula hispanica virus SH1","archaea",68.4,30.889,56
2066503,"Staphylococcus phage SH-St 15644","bacteria",33.3,45.111,64
1775255,"Nostoc phage N1","bacteria",35.4,64.96,89
1329380,"Ageratum Yellow vein China virus - OX1","land plants",41.4,2.739,6
1079999,"Synechococcus phage metaG-MbCM1","bacteria",39.8,172.879,234
1678251,"Fox circovirus","vertebrates",52.5,2.063,3
452666,"Wheat dwarf virus - [Sanxi Taiyuan]","land plants",48.4,2.75,4
2488702,"Pseudomonas phage vB_PaeS_SCUT-S4","bacteria",53.8,42.932,59
2721749,"Betapolyomavirus callosciuri","vertebrates",43.9,5.464,6
1685765,"Lake Sarah-associated circular virus-37","invertebrates",37.6,1.677,2
2582945,"Capybara genomovirus 6","vertebrates",51.8,2.183,2
2492658,"Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015","vertebrates",40.4,28.128,6
51354,"Maize chlorotic dwarf virus","land plants",42.2,11.832,1
2907833,"Mycobacterium phage Corndog","bacteria",65.4,69.777,122
1234879,"Dragonfly associated cyclovirus 1","invertebrates",41.8,1.742,2
11986,"Carnation mottle virus","land plants",48.8,4.003,5
2593349,"Mycobacterium phage Lucyedi","bacteria",61.4,52.987,94
1036965,"Rattus norvegicus papillomavirus 2","vertebrates",50.8,7.724,7
1592112,"Odonata-associated circular virus-12","invertebrates",45.5,2.617,2
1965455,"Liberibacter phage P-JXGC-3","bacteria",40,31.449,36
2528685,"Salmonella phage SPFM15","bacteria",48.6,239.951,289
2653642,"Klebsiella phage AmPh_EK52","bacteria",52.9,40.713,46
2559280,"Roseobacter phage CRP-1","bacteria",42.4,54.045,67
1534468,"Torres virus","invertebrates",49.5,10.735,1
2764920,"Yersinia phage PYps50T","bacteria",48.7,39.655,43
1922597,"Beihai picorna-like virus 52","invertebrates",42.7,10.278,1
2585051,"Capybara virus 23_cap1_803","vertebrates",54.2,3.001,2
56879,"Oat blue dwarf virus","land plants",62.6,6.509,2
519016,"Pepper leaf curl Yunnan virus satellite DNA beta","land plants",39,1.196,1
2250298,"Microbacterium phage Sansa","bacteria",61.8,40.306,62
2584380,"Plant associated genomovirus 1","land plants",52.2,2.273,2
643133,"Malvastrum yellow mosaic Helshire virus","land plants",47.1,2.609,5
2502433,"Mycobacterium phage MisterCuddles","bacteria",61.4,57.754,103
2163980,"Pseudomonas phage 67PfluR64PP","bacteria",55.9,40.748,51
1391456,"Phormidium phage MIS-PhV1B","bacteria",40.1,41.291,57
1636545,"Tsukamurella phage TIN2","bacteria",58.9,76.964,107
338128,"Enterobacteria phage WA3","bacteria",46,5.54,11
1211280,"Stenotrophomonas phage IME13","bacteria",41.2,162.327,178
1503864,"Yam virus X","land plants",44,6.158,5
927392,"Nitrososphaera phage Pro-Nvie1","archaea",53,23.75,30
2483607,"Clostridium phage CPD4","bacteria",34.1,52.658,79
614072,"Cotton leaf curl Multan DNA betasatellite-[India:Kaisarganj04:Kenaf:2006]","land plants",41,1.343,1
12022,"Escherichia phage MS2","bacteria",52.1,3.569,4
1036193,"Tomato leaf curl betasatellite-Panipat 1 [India:Panipat:Papaya:2008]","land plants",40.2,1.369,1
1922546,"Beihai picorna-like virus 117","invertebrates",42.3,9.45,3
1534547,"Chicken picornavirus 4","vertebrates",44.7,9.564,1
870474,"Streptococcus phage 8140","bacteria",40.6,35.89,53
116056,"Pelargonium zonate spot virus","land plants",43.8794,8.477,4
2558724,"Streptococcus satellite phage Javan495","bacteria",37,11.944,19
499612,"Tomato leaf curl Philippines virus - Laguna","land plants",41.5,2.754,6
365523,"Tomato yellow spot virus","land plants",44.2568,5.3,6
2015829,"Rhodococcus phage Krishelle","bacteria",58.5,46.985,67
2586183,"Blackfly DNA Virus 3","invertebrates",43.2,2.005,2
2571085,"Human lung-associated vientovirus LT","human",34,3.052,3
11290,"Infectious hematopoietic necrosis virus","vertebrates",51.4,11.131,6
2502431,"Gordonia phage Vasanti","bacteria",67,46.463,71
1590834,"Buffalo Creek virus","invertebrates",31.6694,12.186,3
2047786,"Klebsiella phage 1611E-K2-1","bacteria",48.9,47.797,17
246280,"Liao ning virus","invertebrates",41.3639,20.739,12
39838,"Lactococcus phage 936","bacteria",34.5,27.302,49
1881441,"Vibrio phage 1.247.A._10N.261.54.E12","bacteria",44.1,43.896,70
1923284,"Hubei tombus-like virus 36","invertebrates",46.5,4.168,2
2743826,"Flavobacterium phage vB_FspP_elemoF_6-3D","bacteria",31.9,59.846,88
197772,"Thetapapillomavirus 1","vertebrates",49.3,7.304,6
1087480,"Salmonella phage FO1a","bacteria",38.9,83.331,128
1198024,"Aeromonas phage Aes516","bacteria",41.5,47.998,70
2565518,"Vibrio phage Va_178/90_p41","bacteria",43.1,54.138,90
1712389,"Tetterwort vein chlorosis virus","land plants",38.0384,16.58,13
3052562,"Orthorubulavirus suis","vertebrates",46.7,15.18,9
2487147,"Mandarin fish ranavirus","vertebrates",52.1,99.028,125
1327977,"Cellulophaga phage phi38:1","bacteria",38.1,72.534,101
2562196,"Microbacterium phage Pherbot","bacteria",64.4,39.171,57
1874886,"Ramie mosaic Yunnan virus","land plants",42.7,2.759,6
2849598,"Rheinheimera phage Barba21A","bacteria",38.3,80.361,140
2079340,"Klebsiella phage KPN N98","bacteria",56.3,59.214,79
574838,"Corchorus golden mosaic virus-[India:Barrackpore:2008 ]","land plants",41.6513,5.352,7
1923373,"Sanxia picorna-like virus 4","invertebrates",36.5,7.388,1
338131,"Enterobacteria phage NC2","bacteria",46.3,5.577,11
10595,"human papillomavirus 51","human",38.9,7.816,7
2283300,"Mycobacterium phage Vaticameos","bacteria",66.5,66.887,99
1923464,"Shuangao alphatetra-like virus 1","invertebrates",40.9,7.548,4
2582942,"Capybara genomovirus 3","vertebrates",48.4,2.239,2
2586185,"Blackfly DNA Virus 5","invertebrates",47.2,2.058,2
2024296,"Mycobacterium phage Majeke","bacteria",67.4,47.612,81
1141136,"Cronobacter phage vB_CsaM_GAP32","bacteria",35.6,358.663,545
1923247,"Hubei tetragnatha maxillosa virus 5","invertebrates",36.5,9.65,1
2704413,"Lymphocystis disease virus 4","vertebrates",26,211.086,148
475879,"Paralichthys olivaceus birnavirus","vertebrates",53.4791,5.871,3
2548099,"Streptococcus phage Javan306","bacteria",40,32.976,51
10829,"Squash leaf curl virus","land plants",44.0539,5.241,6
268778,"Miscanthus streak virus - [Japan 98]","land plants",50.7,2.672,5
1961914,"Pectobacterium phage PPWS4","bacteria",48.9,39.906,49
2501743,"Enterococcus phage vB_EfaP_Zip","bacteria",35,18.742,22
743043,"Tomato leaf curl Cameroon alphasatellite [CM:TOS2D2:To:09]","land plants",40.4,1.401,1
1868851,"Lactococcus phage 58502","bacteria",36.2,30.238,49
2501266,"Ophiocordyceps sinensis mitovirus 2","fungi",36.4,2.439,1
46436,"Beet soil-borne virus","land plants",40.0415,12.293,7
340896,"Chilli leaf curl virus-[Pakistan]","land plants",43.4,2.763,6
2027270,"Lactococcus phage LP0509","bacteria",34.9,30.547,54
1965355,"Pepper vein yellows virus 5","land plants",49.6,6.125,7
2080459,"Dahlia pinnata mitovirus 1","land plants",43.9,2.806,1
2083181,"Trichoplusia ni TED virus","invertebrates",39.2,7.51,3
2507576,"Halorubrum pleomorphic virus 10","archaea",55.7,9.296,13
1500823,"Propionibacterium phage PHL151M00","bacteria",54,29.511,46
2499063,"Mycobacterium phage Surely","bacteria",66.4,68.888,102
220932,"Tomato leaf curl Karnataka virus","land plants",42.5,2.759,6
1261657,"Murid betaherpesvirus 8","vertebrates",46.5,202.949,137
2365053,"Streptococcus phage CHPC933","bacteria",40.2,32.182,38
1642852,"Anadyr virus","invertebrates",35.4704,12.227,4
2029173,"Escherichia phage vB_Eco_SLUR26","bacteria",44.5,60.165,92
1000669,"Chilli leaf curl virus-India [India/Pataudi/2007]","land plants",43.8,2.763,6
1923415,"Shahe hepe-like virus 1","invertebrates",39.5,9.839,5
1923555,"Wenzhou bivalvia virus 3","invertebrates",48.6,5.077,2
1629954,"Marinitoga camini virus 1","bacteria",28.1,53.412,77
1887650,"Gordonia phage Jumbo","bacteria",54.5,78.302,102
271108,"Bombyx mori nucleopolyhedrovirus","invertebrates",40.4,128.413,143
2563546,"Pseudomonas phage vB_Pae_CF127a","bacteria",61.4,38.239,60
904699,"Salehabad virus","invertebrates",44.8862,12.174,4
373126,"Sodalis phage phiSG1","bacteria",50.8,52.162,51
2591113,"Gordonia phage JasperJr","bacteria",67.2,49.894,78
2558628,"Streptococcus satellite phage Javan312","bacteria",33.6,8.688,10
1541819,"Mycobacterium phage Omnicron","bacteria",64,61.511,95
2501272,"Setosphaeria turcica hypovirus 1","fungi",50.5,9.069,1
111418,"Zucchini green mottle mosaic virus","land plants",44.1,6.513,4
2571082,"Human lung-associated vientovirus FB","human",33.9,3.056,3
2591226,"Streptomyces phage Dubu","bacteria",68.7,39.535,47
1561172,"Ustilaginoidea virens RNA virus M","fungi",58.5,2.714,1
2565675,"Rheinheimera phage vB_RspM_Barba28A","bacteria",38.2,80.27,136
2905728,"Pseudoalteromonas phage PM2","bacteria",42.2,10.079,22
2250421,"Mycobacterium phage Kalnoky","bacteria",64,50.571,89
1912321,"Klebsiella phage vB_KpnM_KpV52","bacteria",49,47.405,75
1235651,"Propionibacterium phage PHL073M02","bacteria",54,29.503,45
2586177,"Blackfly DNA Virus 14","invertebrates",38.3,2.583,2
297249,"Tomato yellow leaf curl Guangdong virus","land plants",41.1,2.744,6
1340534,"Salmonella phage Jersey","bacteria",50,43.447,69
2675254,"Lactococcus phage CHPC958","bacteria",34.5,32.653,62
1513208,"Penaeus monodon hepandensovirus 4","invertebrates",41.8,6.31,3
2510509,"Mycobacterium phage Daishi","bacteria",64.2,49.75,89
2723904,"Escherichia phage CJ19","bacteria",46.9,49.567,79
1766766,"Colletotrichum gloeosporioides chrysovirus 1","fungi",46.102,8.896,3
1235429,"Equus caballus papillomavirus 5","vertebrates",50.2,7.519,7
1488574,"Human genital-associated circular DNA virus-1","human",54.9,2.235,3
2079434,"Lactobacillus phage Silenus","bacteria",42.5,38.716,59
2034344,"Pseudomonas phage vB_PaeP_DEV","bacteria",54.9,72.697,91
2653759,"Mycobacterium phage Kenuha5","bacteria",61.7,56.502,96
471717,"Melon aphid-borne yellows virus","land plants",50.5,5.674,7
273360,"Potosi virus","invertebrates",35.6564,12.348,4
2066695,"Alternaria alternata chrysovirus 1","fungi",55.7546,12.897,5
2548250,"Streptococcus phage Javan539","bacteria",42.4,39.889,41
2495576,"Aerococcus phage vB_AviM_AVP","bacteria",34.5,133.806,165
2548032,"Streptococcus phage Javan184","bacteria",39.3,40.414,54
1561171,"Ustilaginoidea virens RNA virus L","fungi",55.9,5.654,2
2592210,"Salmonella phage SI23","bacteria",46.6,42.016,68
2558663,"Streptococcus satellite phage Javan365","bacteria",38.4,12.167,18
2558752,"Streptococcus satellite phage Javan568","bacteria",37.4,10.042,17
2719574,"Pseudomonas phage Epa43","bacteria",62,64.323,8
1500734,"Lactobacillus phage Ld25A","bacteria",41.7,32.799,51
2041562,"Propionibacterium phage MEAK","bacteria",54,29.223,44
2419667,"Bat alphacoronavirus","vertebrates",42.9,29.097,6
2664212,"Pseudomonas phage vB_PaeM_SMS29","bacteria",55.7,66.348,88
1611039,"Mosquito circovirus","invertebrates",46.5,1.759,2
979529,"Vibrio phage ICP1_2006_A","bacteria",37.1,123.104,226
1143713,"Pepper leaf curl Lahore virus-[Solanum capsicastrum]","land plants",43.7,2.74,6
104393,"Sarcochilus virus Y","land plants",40.5,1.685,1
91753,"Cucurbit aphid-borne yellows virus","land plants",50.1,5.669,7
1268809,"East African cassava mosaic virus-Congo","land plants",45.7,2.798,5
2588511,"Mycobacterium phage Fulbright","bacteria",66.3,42.396,70
1881378,"Vibrio phage 2.092.O._10N.286.52.B7","bacteria",43.3,10.58,21
2716125,"White-tailed deer astrovirus","vertebrates",45.4,6.246,3
1708712,"Rosellinia necatrix endornavirus 1","fungi",39.4,9.639,1
103881,"Potato yellow vein virus","land plants",36.6195,17.266,10
42478,"Saccharomyces cerevisiae virus L-BC (La)","fungi",42.5,4.615,2
568986,"Canine parvovirus 2b","vertebrates",37.1,5.053,4
1051631,"Streptococcus phage YMC-2011","bacteria",41.2,40.758,55
1577072,"Nilaparvata lugens C virus","invertebrates",37.7,9.163,2
2517948,"Mycobacterium phage Dulcie","bacteria",63.7,53.97,94
2201424,"Erwinia phage vB_EamM_Alexandra","bacteria",50.1,266.532,345
1958908,"Gordonia phage DinoDaryn","bacteria",66.2,44.936,82
720569,"Porcine circovirus type 1/2a","vertebrates",49.1,1.767,2
2530030,"Klebsiella phage vB_KpnS_FZ41","bacteria",45.2,106.104,78
2025811,"Salmonella phage SG2","bacteria",50.1,33.01,49
2419968,"Arthrobacter phage Ryan","bacteria",65.1,43.182,70
1920748,"NL63-related bat coronavirus","vertebrates",42.8,28.679,8
1315263,"human papillomavirus 162","human",37.7,7.214,6
11636,"Reticuloendotheliosis virus","vertebrates",52.7,8.295,3
2599838,"Arthrobacter phage TripleJ","bacteria",64.5,45.507,82
48295,"African horse sickness virus 2","vertebrates",42.5482,19.53,11
1651816,"Stenotrophomonas phage vB_SmaS-DLP_6","bacteria",55.8,168.489,241
76052,"Watermelon bud necrosis virus","land plants",34.4118,17.111,5
138680,"teschovirus A3","vertebrates",44.7,7.012,1
2484225,"Streptococcus phage 109751","bacteria",39.4,39.52,61
1678082,"Pseudomonas phage KPP21","bacteria",53.5,73.42,113
1254425,"Porcine astrovirus 3","vertebrates",46.9,6.46,3
546808,"Mycobacterium phage Spud","bacteria",64.8,154.906,222
2315627,"Bacillus phage Ray17","bacteria",44.6,43.733,74
1685775,"Lake Sarah-associated circular virus-46","invertebrates",51,1.912,2
2502478,"Mycobacterium phage Colt","bacteria",64.7,158.508,223
2588128,"Gordonia phage Barb","bacteria",67.8,59.514,98
1933693,"Streptococcus phage Str03","bacteria",40.3,32.296,48
2911431,"Pseudomonas phage 119X","bacteria",44.9,43.365,53
1913035,"Mycobacterium phage Amelie","bacteria",67.1,56.439,77
2230896,"Bark beetle-associated genomovirus 1","invertebrates",51.6,2.123,2
2588492,"Gordonia phage Nubi","bacteria",67.9,58.718,97
619631,"Pedilanthus leaf curl virus","land plants",43.8,2.76,7
2582880,"Tortoise genomovirus 19","vertebrates",48.8,2.222,2
2499230,"Macaca mulatta feces associated virus 8","vertebrates",47.8,1.009,1
2834980,"Staphylococcus phage PM56","bacteria",29.9,136.656,184
454128,"Okra leaf curl Mali virus satellite DNA beta","land plants",38.3,1.346,1
1647284,"Gordonia phage GMA3","bacteria",51.3,77.779,104
167129,"Moroccan watermelon mosaic virus","land plants",42,9.73,2
64317,"Sokoluk virus","vertebrates",51.2,10.242,1
2283295,"Mycobacterium phage Gorge","bacteria",61.4,57.955,103
2530125,"Mycobacterium phage Darionha","bacteria",66.6,41.901,63
2301696,"Gordonia phage Horus","bacteria",63,55.668,103
2493124,"Sulfolobales Beppu filamentous virus 3","archaea",37.9,31.324,54
2484637,"Synechococcus phage S-B05","bacteria",39.9,208.857,268
2250426,"Mycobacterium phage Reba","bacteria",64,49.412,84
1740108,"Flavobacterium phage FpV4","bacteria",27.2,88.308,75
1887217,"Bos taurus papillomavirus 19","vertebrates",42.7,7.253,7
2722918,"Primus virus","invertebrates",48.7,12.194,5
1654355,"Kilifi Virus","invertebrates",40.1,8.865,1
1173753,"Salmonella phage FSL SP-019","bacteria",56.4,52.048,86
2510586,"Mycobacterium phage YoureAdopted","bacteria",66.6,59.504,95
2587561,"Phaeoacremonium minimum ourmia-like virus 2","fungi",51.4,2.793,1
2736236,"Acinetobacter phage Octan","bacteria",36.7,166.76,247
2488573,"Klebsiella phage 13","bacteria",50.6,43.094,70
1458857,"Listeria phage LP-114","bacteria",36.4,66.676,116
1636558,"Lactococcus phage 936 group phage Phi129","bacteria",35,30.178,54
2126722,"Mycobacterium phage Pistachio","bacteria",63.8,50.006,88
2548171,"Streptococcus phage Javan445","bacteria",36.6,40.136,66
1682187,"Varroa Tymo-like virus","invertebrates",61.8,6.169,2
2006942,"Serratia phage X20","bacteria",38.7,172.45,277
59817,"Faba bean necrotic yellows virus","land plants",38.4347,7.993,9
2759725,"Ralstonia phage Firinga","bacteria",59.7,39.744,51
2599404,"Aeromonas phage D9","bacteria",47.5,260.857,271
2589660,"Klebsiella phage Magnus","bacteria",46.3,157.741,212
1922638,"Beihai picorna-like virus 91","invertebrates",38,9.364,2
2558558,"Streptococcus satellite phage Javan193","bacteria",36.6,13.726,21
2060955,"Staphylococcus phage phiSa2wa_st80","bacteria",33.3,45.164,67
2015441,"Tomato chlorotic leaf curl virus","land plants",43.5449,5.147,7
520123,"Wheat dwarf virus - barley/SxA43-16","land plants",48.7,2.42,4
2558840,"Streptococcus satellite phage Javan746","bacteria",37.5,8.812,15
2562456,"Escherichia phage Sortsne","bacteria",60,41.912,62
2510457,"Klebsiella phage ST258-KPC3phi16.2","bacteria",51.5,33.326,45
2592211,"Salmonella phage SI5","bacteria",46.8,40.139,63
1505027,"Staphylococcus phage 23MRA","bacteria",32.9,43.098,66
1592109,"Odonata-associated circular virus-1","invertebrates",46.7,1.989,2
2080450,"Beta vulgaris mitovirus 1","land plants",42.6,2.75,1
50290,"Aotine betaherpesvirus 1","vertebrates",56.3,219.474,146
1289596,"Streptococcus phage phi30c","bacteria",40.6,42.703,67
2548142,"Streptococcus phage Javan386","bacteria",34.8,37.026,57
1177630,"American hop latent virus","land plants",47.6,8.601,6
2023995,"Streptomyces phage Samisti12","bacteria",49.9,133.71,226
1933062,"Bacillus phage vB_BsuM-Goe2","bacteria",40.3,146.141,226
2743909,"Gordonia Phage Zitch","bacteria",67.7,58.928,91
2588097,"Aeromonas phage 2L372D","bacteria",35.3,122.963,217
1517684,"Duck astrovirus CPH","vertebrates",43,7.463,3
1165157,"Lactococcus phage ASCC506","bacteria",34.5,32.249,58
913598,"Chilli leaf curl virus-Najafgarh2 [India:New Delhi:Papaya:2009]","land plants",43.8,2.763,6
2847815,"Klebsiella phage KpS8","bacteria",44.6,143.8,261
2072011,"Mycobacterium phage Y2","bacteria",67.9,57.99,91
1851216,"Human papillomavirus 191","human",37.4,7.364,6
2315537,"Mycobacterium phage FudgeTart","bacteria",64.8,154.658,231
1755290,"Indian encephalitis associated cyclovirus","human",43.8,1.723,2
1927026,"Mycobacterium phage Funston","bacteria",64,51.372,88
2053625,"Salmonella phage SP3","bacteria",39.1,109.306,163
647665,"Croton yellow vein mosaic betasatellite[India:Barrackpore1:2008]","land plants",37.5,1.359,1
2500764,"Vibrio phage vB_VmeM-Yong MS31","bacteria",45.9,290.537,318
1588049,"Tadarida brasiliensis polyomavirus 2","vertebrates",40.1,4.893,5
1631303,"Mulberry mosaic dwarf associated virus","land plants",43.4,2.952,5
2656616,"Mycobacterium phage Wyatt2","bacteria",58.7,74.01,124
2559715,"Mycobacterium phage Tubs","bacteria",62.6,53.3,99
1923554,"Wenzhou bivalvia virus 2","invertebrates",52.9,6.57,2
627538,"Bat astrovirus Hp/Guangxi/LC03/2007","vertebrates",46.9,2.403,1
363555,"Lactobacillus phage KC5a","bacteria",36.9,38.239,61
2572525,"Gordonia phage Ewald","bacteria",67.7,41.454,55
2016053,"Acinetobacter phage vB_ApiP_P2","bacteria",39.3,41.514,54
1965093,"Hedgehog coronavirus 1","vertebrates",37.3,30.172,12
1195086,"Staphylococcus phage SA13","bacteria",35.4,42.652,62
2591209,"Gordonia phage Sekhmet","bacteria",66.1,47.735,79
1923604,"Wenzhou picorna-like virus 2","invertebrates",38,8.895,2
1873997,"Aeromonas phage Ahp2","bacteria",57,47.331,86
1925152,"Vernonia crinkle betasatellite","land plants",39,1.365,1
1903184,"Liberibacter phage SGCA5-1","bacteria",41.9,37.487,37
2136179,"Salmonella phage vB_SenS_PHB07","bacteria",43.4,51.818,87
2563532,"Pseudomonas phage vB_Pae_BR52b","bacteria",64.5,31.014,49
198833,"Vesicular stomatitis Alagoas virus","vertebrates",42.6,11.07,5
1436892,"Pea yellow stunt virus","land plants",41.2453,7.825,8
1041831,"Lake Sinai virus 2","invertebrates",52,5.91,3
291612,"Equid gammaherpesvirus 7","vertebrates",62.8,0.913,1
31559,"Cacao swollen shoot virus","land plants",44.1,7.161,5
2023996,"Synechococcus phage Bellamy","bacteria",41.1,204.93,269
2686255,"Flavobacterium phage vB_FspS_lillamy9-5","bacteria",29.4,38.268,73
2034347,"Pseudomonas phage vB_PaeM_E215","bacteria",55.6,66.789,95
2836120,"Enterococcus phage vB_EfaS_785CC","bacteria",34.8,40.956,65
2739880,"Artemisia carvifolia genomoviridae","land plants",50.7,2.198,2
938131,"Mycobacterium phage Wee","bacteria",61.8,59.23,109
2723990,"Vibrio phage vB_VpP_FE11","bacteria",49.2,43.397,49
1399915,"Pectobacterium phage PM1","bacteria",44.9,55.098,63
545259,"Melandrium yellow fleck virus","land plants",41.7441,8.535,8
983437,"Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004]","land plants",46.0525,5.23,6
12167,"Potato virus M","land plants",48.6,8.533,6
519015,"Pepper leaf curl Yunnan virus-[YN323]","land plants",41.7,2.747,6
2234082,"Staphylococcus phage VB-SauS-SA2","bacteria",31.9,89.055,130
2725615,"Microbacterium phage Pherferi","bacteria",63.6,41.803,63
709484,"Enterobacter phage CC31","bacteria",39.9,165.54,279
2024253,"Bacillus phage Anthony","bacteria",38,159.983,279
125788,"Bombyx mori densovirus 5","invertebrates",39.3,5.078,4
1455652,"Milk vetch dwarf C10 alphasatellite","land plants",40.2,1.022,1
2219092,"Sclerotinia sclerotiorum deltaflexivirus 2","fungi",56.2,6.735,1
1073961,"California sea lion bocavirus 3","vertebrates",46.5,5.439,4
795381,"Bat cyclovirus GF-4c","vertebrates",43.8,1.844,2
2283033,"Dickeya phage vB_DsoP_JA10","bacteria",51.5,40.131,50
1690818,"Streptomyces phage SF3","bacteria",69.1,60.934,90
2562642,"Escherichia phage Evi","bacteria",50.6,40.019,58
1904925,"Klebsiella phage KP-Rio/2015","bacteria",54.1,43.557,47
1036191,"Tomato leaf curl betasatellite-DU [India:New Delhi:Papaya:2009]","land plants",39.2,1.37,1
1168549,"Salmonella phage vB_SosS_Oslo","bacteria",48.7,49.116,79
2024318,"Shigella phage Sf16","bacteria",39,88.58,134
1897515,"Klebsiella phage phiKpS2","bacteria",54,44.024,53
1819301,"Beatrice Hill virus","invertebrates",34.8,13.296,8
1873341,"Bacillus phage Deep-Purple","bacteria",38.4,36.278,40
1821722,"Mycobacterium phage ChipMunk","bacteria",63.1,53.932,94
1923405,"Sanxia water strider virus 21","invertebrates",39,10.153,1
1308871,"Brucella phage S708","bacteria",48.2,38.253,56
185954,"Mal de Rio Cuarto virus","land plants",33.9515,29.096,22
1618248,"Avon-Heathcote Estuary associated circular virus 24","invertebrates",50.1,2.007,2
2696440,"Escherichia phage pinkbiff","bacteria",39,88.814,127
2049892,"Tomato leaf curl Malaysia betasatellite","land plants",41.6,1.342,1
2024280,"Rhodococcus phage Yoncess","bacteria",58.8,46.353,65
2065048,"Torque teno midi virus 7","human",42.4,3.197,4
1622114,"Pseudomonas phage ZC01","bacteria",63.4,57.061,77
2480623,"Salmonella phage STG2","bacteria",40.1,114.275,161
1147722,"Escherichia phage JLK-2012","bacteria",50.7,57.198,79
1920312,"Streptomyces phage Raleigh","bacteria",71.8,40.785,53
2201449,"Rhodococcus phage Erik","bacteria",58.5,46.429,66
1427159,"Cassava Torrado-like virus","land plants",42.3094,11.721,3
2743988,"Gordonia phage RedWattleHog","bacteria",64.9,135.372,212
2599852,"Gordonia phage Toast","bacteria",66.8,49.604,81
1922586,"Beihai picorna-like virus 42","invertebrates",43.2,9.166,2
10288,"Choristoneura biennis entomopoxvirus","invertebrates",19.7,307.691,334
1293572,"Mythimna separata entomopoxvirus 'L'","invertebrates",19.7,281.182,306
1293539,"Choristoneura rosaceana entomopoxvirus 'L'","invertebrates",19.5,282.895,296
28321,"Betaentomopoxvirus amoorei","invertebrates",17.8,232.392,294
83191,"Melanoplus sanguinipes entomopoxvirus","invertebrates",18.3,236.12,267
1293540,"Adoxophyes honmai entomopoxvirus 'L'","invertebrates",21,228.75,247
1680908,"Salmon gill poxvirus","vertebrates",37.5,240.954,212
2478919,"Orthopoxvirus Abatino","vertebrates",33.4,213.743,208
2025359,"Murmansk poxvirus","vertebrates",29.8,204.055,206
2025360,"NY_014 poxvirus","human",29.5,200.223,197
109981,"Diachasmimorpha longicaudata entomopoxvirus","invertebrates",30.1,252.94,193
2067573,"White-tailed deer poxvirus","vertebrates",27.1,163.34,171
1416741,"Sea otter poxvirus","vertebrates",31.3,127.879,132
187984,"Seal parapoxvirus","vertebrates",55.9,127.941,120
319748,"Cetacean poxvirus 1","vertebrates",28.4,121.769,120
2259792,"Linepithema humile entomopoxvirus 1","invertebrates",23.7,46.321,11
28322,"Choristoneura fumiferana entomopoxvirus","invertebrates",24.2,9.951,6
10291,"unidentified entomopoxvirus","invertebrates",24.4,1.686,1
10359,"Human betaherpesvirus 5","human",57.1,233.833,481
47929,"macacine betaherpesvirus 3","vertebrates",49.1,215.678,259
10390,"Gallid alphaherpesvirus 2","vertebrates",44,178.246,196
317878,"Cyprinid herpesvirus 2","vertebrates",51.6,288.321,188
180230,"Cyprinid herpesvirus 3","vertebrates",59.2,295.052,184
10366,"Murid betaherpesvirus 1","vertebrates",58.7,231.068,178
188763,"Panine betaherpesvirus 2","vertebrates",61.7,241.087,169
10397,"Tupaiid betaherpesvirus 1","vertebrates",66.6,195.859,158
2282206,"Bufonid herpesvirus 1","vertebrates",40.6,158.25,152
1917197,"Crucian carp herpesvirus","vertebrates",51.7,275.348,150
389214,"Ranid herpesvirus 2","vertebrates",52.8,231.801,147
150286,"Anguillid herpesvirus 1","vertebrates",53.1,247.221,144
317858,"Cyprinid herpesvirus 1","vertebrates",51.3,291.144,143
1535247,"Saimiriine betaherpesvirus 4","vertebrates",46.8,196.691,141
85655,"Ranid herpesvirus 1","vertebrates",54.6,220.859,132
1510155,"Falconid herpesvirus 1","vertebrates",61.5,204.054,130
93386,"Columbid alphaherpesvirus 1","vertebrates",61.5,204.237,130
1123959,"Gallid herpesvirus 2 strain 814","vertebrates",43.8,172.541,127
35250,"Gallid alphaherpesvirus 3","vertebrates",53.7,165.994,124
759753,"Elephant endotheliotropic herpesvirus 1A","vertebrates",42.1,177.098,122
548914,"Elephant endotheliotropic herpesvirus 4","vertebrates",55.3,205.896,120
1329409,"Elephant endotheliotropic herpesvirus 3A","vertebrates",55.9,204.633,120
1749251,"Elephant endotheliotropic herpesvirus 3B","vertebrates",55.2,203.217,120
1241371,"Abalone herpesvirus Victoria/AUS/2009","invertebrates",46.8,211.518,118
759755,"Elephant endotheliotropic herpesvirus 2","vertebrates",43.7,179.734,116
768738,"Elephant endotheliotropic herpesvirus 5","vertebrates",41.5,180.8,115
1382993,"Elephant endotheliotropic herpesvirus 5B","vertebrates",41.4,175.25,114
146015,"Elephantid betaherpesvirus 1","vertebrates",42.3,180.421,113
768739,"Elephant endotheliotropic herpesvirus 6","vertebrates",39.2,168.439,111
33706,"Caviid betaherpesvirus 2","vertebrates",55,233.501,110
2560801,"Testudinid alphaherpesvirus 3","vertebrates",45.9,160.358,110
10372,"Human betaherpesvirus 7","human",35.3,144.861,107
32603,"Human betaherpesvirus 6A","human",42.4,156.864,106
